dt,so2,no2,co,o3,pm10,pm2.5
2007-12-07,0.01291,0.04633,0.7046,0.00418,43.9,33.28
2007-12-08,0.00858,0.05518,0.65,0.00453,40.75,29.12
2007-12-09,0.00825,0.06168,0.825,0.00925,40.9,24.8
2007-12-10,0.00867,0.0567,0.804,0.01477,48.66,30.08
2007-12-11,0.00946,0.05237,0.6665,0.01129,36.6,23.05
2007-12-12,0.01926,0.05713,1.029,0.01146,81.25,58.53
2007-12-13,0.01517,0.04547,0.717,0.01354,67.4,46.34
2007-12-14,0.00929,0.04816,0.5625,0.011375,37.38,21.12
2007-12-15,0.01231,0.0478,0.617,0.010956,42.03,27.3
2007-12-16,0.01246,0.05045,0.821,0.002666,59.03,38.88
2007-12-17,0.00996,0.0535,0.7407,0.00205,46.62,29.83
2007-12-18,0.0085,0.05612,0.75,0.001687,45.66,26.17
2007-12-19,0.009834,0.06113,0.8667,0.00209,56.72,34.28
2007-12-20,0.013954,0.0625,1.096,0.006428,78.56,50.38
2007-12-21,0.014206,0.06235,1.4,0.007084,123.75,72.44
2007-12-22,0.01117,0.06445,1.066,0.00987,63.3,38.75
2007-12-23,0.012375,0.05237,1.108,0.013084,70.56,42.84
2007-12-24,0.013664,0.0649,1.292,0.00929,100.2,58.72
2007-12-25,0.011955,0.0629,1.2295,0.008545,81.75,54.03
2007-12-26,0.01079,0.07007,1.254,0.008705,65.94,37.66
2007-12-27,0.01046,0.06155,1.121,0.007126,64.2,36.34
2007-12-28,0.01161,0.0562,0.9087,0.006607,60.6,43.06
2007-12-29,0.008545,0.03528,0.6416,0.01275,314.5,53.28
2007-12-30,0.002459,0.0253,0.3083,0.01854,111.8,19.67
2007-12-31,0.0018635,0.02675,0.3167,0.01721,97.4,13.086
2008-01-01,0.00225,0.0252,0.3333,0.01888,39.0,13.836
2008-01-02,0.00238,0.0448,0.5044,0.0095,35.38,15.414
2008-01-03,0.010956,0.06506,0.9956,0.004772,54.66,28.33
2008-01-04,0.01442,0.0753,1.042,0.004208,86.0,43.75
2008-01-05,0.012665,0.0832,1.096,0.004665,73.7,30.81
2008-01-06,0.01625,0.0808,1.2295,0.003666,105.8,30.4
2008-01-07,0.02145,0.08417,1.535,0.003609,172.5,140.8
2008-01-08,0.01712,0.08813,1.279,0.003584,125.8,64.44
2008-01-09,0.01292,0.0665,0.4917,0.007084,66.2,32.12
2008-01-10,0.011284,0.06027,0.538,0.003191,62.4,31.33
2008-01-11,0.01158,0.04642,0.8706,0.003208,39.9,27.05
2008-01-12,0.00733,0.0389,0.675,0.00525,37.62,18.95
2008-01-13,0.00479,0.0287,0.5835,0.00979,56.75,13.25
2008-01-14,0.004333,0.04147,0.704,0.005333,35.25,16.0
2008-01-15,0.0065,0.03955,0.7915,0.006668,56.1,30.2
2008-01-16,0.00808,0.02725,0.533,0.01584,43.72,16.95
2008-01-17,0.0095,0.05005,0.7876,0.006374,51.97,23.58
2008-01-18,0.013084,0.05692,0.896,0.00375,60.66,32.47
2008-01-19,0.01721,0.05966,1.009,0.00458,66.5,38.97
2008-01-20,0.01608,0.0494,0.825,0.00925,43.12,29.88
2008-01-21,0.006874,0.03265,0.346,0.02087,13.836,5.5
2008-01-22,0.007042,0.0456,0.575,0.01125,19.17,13.46
2008-01-23,0.007793,0.03604,0.5127,0.014084,41.5,21.42
2008-01-24,0.008,0.03113,0.4292,0.01762,72.2,16.33
2008-01-25,0.01212,0.05106,0.7417,0.00733,78.3,25.5
2008-01-26,0.01163,0.0569,0.8667,0.005627,65.5,31.95
2008-01-27,0.01025,0.05676,0.854,0.006084,48.53,27.55
2008-01-28,0.01182,0.06238,1.1455,0.002546,52.22,30.34
2008-01-30,0.00575,0.02777,0.422,0.01933,57.12,25.44
2008-01-31,0.00446,0.0275,0.4084,0.01692,46.5,21.88
2008-02-01,0.0062,0.0521,0.7236,0.005226,57.75,27.62
2008-02-02,0.00792,0.04904,0.717,0.00909,61.38,34.12
2008-02-03,0.00617,0.047,0.8125,0.01058,66.8,40.66
2008-02-04,0.007168,0.0358,0.6,0.01941,76.1,38.53
2008-02-05,0.004375,0.04718,0.6084,0.00838,52.84,27.33
2008-02-06,0.005707,0.02762,0.4167,0.02217,51.53,27.88
2008-02-07,0.005917,0.0318,0.421,0.0183,49.9,25.2
2008-02-08,0.004333,0.03638,0.3833,0.011,43.25,23.25
2008-02-09,0.005417,0.03,0.3374,0.0188,52.03,31.25
2008-02-10,0.005207,0.04626,0.6123,0.00858,68.2,38.72
2008-02-11,0.007042,0.04666,0.7544,0.01342,79.25,38.38
2008-02-12,0.002708,0.015045,0.1459,0.02338,188.8,20.0
2008-02-13,0.003809,0.02765,0.3,0.01657,64.25,18.27
2008-02-14,0.006,0.04205,0.5376,0.01346,47.75,19.88
2008-02-15,0.00429,0.02367,0.3584,0.0203,58.84,18.33
2008-02-16,0.0045,0.02893,0.3438,0.01254,36.06,15.5
2008-02-19,0.01057,0.05847,0.774,0.00714,69.9,38.38
2008-02-20,0.01217,0.0481,0.7124,0.01512,103.75,48.25
2008-02-21,0.01125,0.0639,0.8623,0.0115,91.0,47.84
2008-02-22,0.01479,0.05762,0.729,0.02396,107.3,71.3
2008-02-23,0.00325,0.014336,0.25,0.03084,45.25,18.3
2008-02-24,0.002728,0.02824,0.3167,0.01846,27.17,13.586
2008-02-25,0.004707,0.05246,0.6,0.004623,39.78,24.62
2008-02-26,0.00579,0.02838,0.3667,0.02362,41.88,25.69
2008-02-27,0.00525,0.03458,0.4583,0.02042,50.25,19.5
2008-02-28,0.007,0.0492,0.554,0.01383,64.4,25.75
2008-02-29,0.00816,0.0475,0.475,0.01866,90.6,40.75
2008-03-01,0.003584,0.03265,0.275,0.02338,48.62,21.62
2008-03-02,0.00375,0.04153,0.404,0.014626,40.38,22.55
2008-03-03,0.003666,0.04187,0.4917,0.01762,50.1,31.42
2008-03-04,0.0035,0.0515,0.5547,0.010826,49.47,31.5
2008-03-05,0.00579,0.05237,0.554,0.02058,71.06,38.84
2008-03-06,0.00525,0.0421,0.375,0.02513,67.44,44.88
2008-03-07,0.004333,0.04166,0.4,0.02174,63.47,34.28
2008-03-08,0.006916,0.05405,0.4917,0.01321,60.72,31.2
2008-03-09,0.0075,0.0504,0.6143,0.0227,68.44,37.5
2008-03-10,0.006958,0.046,0.46,0.02184,70.25,42.4
2008-03-11,0.01616,0.06836,0.75,0.01271,125.94,78.44
2008-03-12,0.01212,0.07184,0.9165,0.01625,182.4,117.06
2008-03-13,0.00838,0.06033,0.729,0.01779,139.8,93.06
2008-03-14,0.002375,0.03503,0.3208,0.02075,44.0,20.95
2008-03-15,0.0045,0.03925,0.691,0.01962,55.53,23.5
2008-03-16,0.003084,0.0228,0.38,0.02783,151.5,32.88
2008-03-17,0.004333,0.0554,0.6665,0.008194,148.8,36.16
2008-03-18,0.006042,0.068,0.7373,0.01458,107.25,40.12
2008-03-19,0.002792,0.04193,0.3333,0.02554,77.4,28.95
2008-03-20,0.0015,0.02446,0.1833,0.03534,31.0,12.0
2008-03-21,0.006,0.05655,0.4375,0.01762,48.0,22.08
2008-03-22,0.00446,0.06183,0.55,0.01125,63.03,29.2
2008-03-23,0.002,0.03476,0.175,0.0162,16.62,11.664
2008-03-24,0.0075,0.03253,0.2167,0.02867,61.88,25.83
2008-03-25,0.002459,0.03418,0.175,0.0202,44.4,17.62
2008-03-26,0.00446,0.03387,0.1833,0.02988,55.53,25.08
2008-03-27,0.005,0.02896,0.275,0.0334,60.75,31.8
2008-03-28,0.004227,0.04883,0.543,0.01823,44.72,27.8
2008-03-29,0.001959,0.0469,0.6377,0.01241,35.75,24.7
2008-03-30,0.001458,0.03029,0.5,0.02538,28.3,9.59
2008-03-31,0.003334,0.02988,0.592,0.03662,64.56,36.97
2008-04-01,0.003626,0.03394,0.4375,0.029,46.4,28.45
2008-04-02,0.004772,0.0415,0.518,0.02632,65.06,34.5
2008-04-03,0.003416,0.0364,0.4458,0.02496,102.2,20.7
2008-04-04,0.007168,0.0509,0.4875,0.02858,113.4,32.47
2008-04-05,0.01104,0.0686,0.729,0.028,118.44,58.12
2008-04-06,0.0065,0.05258,0.6377,0.0407,106.56,53.1
2008-04-07,0.003,0.0383,0.3042,0.04425,53.47,33.25
2008-04-08,0.003666,0.06137,0.6167,0.02254,72.2,36.34
2008-04-09,0.001819,0.02466,0.5,0.046,37.03,17.08
2008-04-10,0.002083,0.03354,0.6167,0.0374,39.66,21.48
2008-04-11,0.004917,0.05496,0.8,0.02434,92.06,45.28
2008-04-12,0.002916,0.04456,0.8125,0.02258,71.44,36.66
2008-04-13,0.003,0.03192,0.604,0.0425,62.5,33.34
2008-04-14,0.006,0.06256,0.875,0.02463,79.6,42.22
2008-04-15,0.00958,0.07886,1.15,0.027,121.0,67.7
2008-04-16,0.007584,0.0769,1.075,0.02184,119.3,66.4
2008-04-17,0.003124,0.0415,0.6,0.03345,57.88,32.12
2008-04-18,0.00229,0.04538,0.6,0.02687,58.47,21.25
2008-04-19,0.00404,0.0625,0.8706,0.02321,79.44,34.22
2008-04-20,0.002209,0.04437,0.6543,0.02625,67.9,25.17
2008-04-21,0.001833,0.0373,0.4875,0.03604,61.3,19.48
2008-04-22,0.001917,0.05063,0.525,0.02263,56.0,23.83
2008-04-23,0.001416,0.02625,0.4834,0.02795,36.84,22.78
2008-04-24,0.00175,0.02422,0.4834,0.04105,61.9,44.28
2008-04-25,0.005333,0.03946,0.5293,0.04346,68.3,41.0
2008-04-26,0.002083,0.02887,0.567,0.03912,55.75,26.42
2008-04-27,0.002916,0.0358,0.5415,0.03372,73.56,44.53
2008-04-28,0.003374,0.0479,0.6377,0.02617,72.2,43.16
2008-04-29,0.003454,0.05603,0.6455,0.019,83.8,40.97
2008-04-30,0.002708,0.03543,0.4292,0.02988,77.06,34.3
2008-05-01,0.002375,0.02634,0.3542,0.0272,59.78,25.67
2008-05-02,0.002167,0.0391,0.4583,0.01625,65.2,29.5
2008-05-03,0.002375,0.04175,0.5415,0.01654,62.66,27.12
2008-05-04,0.002792,0.0408,0.5083,0.01417,52.53,25.7
2008-05-05,0.002708,0.02275,0.3042,0.0379,33.94,18.25
2008-05-06,0.004166,0.0316,0.3625,0.03436,67.94,26.5
2008-05-07,0.003374,0.04645,0.3916,0.019,51.0,23.55
2008-05-08,0.0035,0.04037,0.4375,0.02417,64.06,31.42
2008-05-09,0.001526,0.01929,0.2208,0.04434,50.6,18.92
2008-05-11,0.0067,0.02359,0.2263,0.039,32.4,12.61
2008-05-12,0.006416,0.02058,0.1875,0.03595,35.66,12.39
2008-05-13,0.006,0.01337,0.159,0.03558,13.5,6.086
2008-05-15,0.003334,0.04474,0.4084,0.01663,34.16,12.414
2008-05-16,0.007668,0.05716,0.554,0.0202,50.22,25.38
2008-05-17,0.00625,0.06384,0.6377,0.02054,57.88,31.58
2008-05-18,0.003374,0.051,0.625,0.01488,46.38,27.83
2008-05-19,0.002417,0.02612,0.3875,0.04242,43.22,21.67
2008-05-20,0.002958,0.04422,0.5,0.02867,49.9,25.95
2008-05-21,0.007626,0.05478,0.6084,0.03204,83.4,49.4
2008-05-22,0.003626,0.0398,0.4958,0.0464,88.6,58.5
2008-05-23,0.003626,0.05728,0.646,0.02121,71.9,45.88
2008-05-24,0.002083,0.04913,0.546,0.03004,69.7,46.9
2008-05-25,0.0025,0.03436,0.3792,0.02145,45.5,23.5
2008-05-26,0.003,0.04663,0.4546,0.02364,63.25,35.16
2008-05-27,0.003166,0.04996,0.577,0.01944,66.44,37.84
2008-05-28,0.0015,0.03897,0.6,0.006416,30.58,18.83
2008-05-29,0.001291,0.02884,0.454,0.0404,44.84,22.33
2008-05-30,0.004417,0.03467,0.4458,0.03403,350.8,47.38
2008-05-31,0.00525,0.033,0.546,0.02904,97.0,23.33
2008-06-01,0.002625,0.0323,0.3958,0.03897,66.1,21.58
2008-06-02,0.001348,0.02708,0.3044,0.0338,49.53,19.78
2008-06-03,0.001,0.01596,0.1833,0.0325,17.75,7.832
2008-06-04,0.001,0.01933,0.2087,0.02565,16.38,7.957
2008-06-05,0.001,0.02422,0.275,0.02129,11.21,5.707
2008-06-06,0.002125,0.02754,0.4333,0.03772,50.78,30.2
2008-06-07,0.008,0.03754,0.5547,0.0387,69.5,45.75
2008-06-08,0.003918,0.04538,0.704,0.02391,70.7,44.9
2008-06-09,0.001083,0.0397,0.5835,0.04266,64.75,38.47
2008-06-10,0.004,0.05908,0.704,0.04297,84.8,52.4
2008-06-11,0.001522,0.0391,0.461,0.03253,45.88,25.92
2008-06-12,0.002125,0.04755,0.5127,0.03714,45.8,25.17
2008-06-13,0.002167,0.05487,0.696,0.02338,66.56,36.28
2008-06-14,0.001667,0.02754,0.454,0.0373,40.75,21.3
2008-06-15,0.001,0.00796,0.1833,0.04642,22.38,9.914
2008-06-16,0.001,0.02391,0.225,0.0355,18.3,7.5
2008-06-18,0.001,0.0189,0.2666,0.02417,15.0,8.0
2008-06-19,0.004665,0.03696,0.45,0.02762,56.53,36.62
2008-06-20,0.003584,0.04663,0.65,0.04016,92.94,70.3
2008-06-21,0.00175,0.0335,0.4583,0.0333,63.66,43.03
2008-06-22,0.001,0.01092,0.1583,0.03726,9.05,4.348
2008-06-23,0.001,0.01537,0.1434,0.0388,14.664,7.707
2008-06-24,0.001043,0.01446,0.1292,0.0355,13.79,7.668
2008-06-25,0.001137,0.0195,0.1666,0.03125,15.29,7.523
2008-06-26,0.001773,0.02946,0.2917,0.02959,32.6,18.12
2008-06-27,0.003208,0.04224,0.4167,0.03284,42.62,24.81
2008-06-28,0.001959,0.04517,0.475,0.02367,53.38,35.25
2008-06-29,0.001,0.01104,0.125,0.03955,11.71,6.348
2008-06-30,0.001364,0.02687,0.25,0.02617,20.88,11.875
2008-07-01,0.001105,0.0348,0.3584,0.03238,27.3,18.05
2008-07-02,0.001286,0.0322,0.3083,0.02208,27.55,17.62
2008-07-03,0.003042,0.02937,0.2625,0.027,35.38,22.62
2008-07-04,0.002625,0.03558,0.3958,0.02792,70.06,48.78
2008-07-05,0.002209,0.0424,0.3584,0.015205,31.45,20.67
2008-07-06,0.001959,0.0228,0.2125,0.0252,48.2,34.53
2008-07-07,0.003084,0.04053,0.329,0.01584,68.06,43.9
2008-07-08,0.003458,0.03038,0.2042,0.02313,33.78,24.0
2008-07-09,0.001917,0.02408,0.1833,0.01941,19.58,9.75
2008-07-10,0.003334,0.02545,0.2,0.007793,22.9,10.56
2008-07-11,0.00525,0.03766,0.2417,0.00963,29.55,16.88
2008-07-12,0.003292,0.0323,0.2167,0.00946,33.0,23.08
2008-07-13,0.001708,0.02422,0.1708,0.029,41.5,27.92
2008-07-14,0.004124,0.0395,0.346,0.02933,59.1,39.53
2008-07-15,0.0055,0.0342,0.2333,0.00794,44.0,31.27
2008-07-16,0.001792,0.02533,0.2583,0.00792,22.58,14.664
2008-07-17,0.002125,0.03635,0.4458,0.0441,39.9,27.7
2008-07-18,0.00671,0.04428,0.604,0.0435,75.94,52.9
2008-07-19,0.00275,0.03108,0.4375,0.013916,41.03,29.83
2008-07-20,0.002,0.01758,0.2625,0.01738,12.914,8.35
2008-07-21,0.002583,0.01912,0.2333,0.02179,14.586,8.79
2008-07-22,0.0085,0.03436,0.4126,0.02441,54.22,37.5
2008-07-23,0.006042,0.04147,0.6084,0.01342,77.56,58.06
2008-07-24,0.003292,0.03084,0.3875,0.01358,19.55,13.65
2008-07-25,0.003,0.02505,0.2476,0.01962,10.305,5.543
2008-07-26,0.002832,0.02179,0.2042,0.01608,7.207,4.24
2008-07-27,0.003708,0.03,0.3584,0.01171,21.92,13.22
2008-07-28,0.00525,0.0423,0.5625,0.0182,43.53,28.78
2008-07-29,0.004375,0.02959,0.3416,0.01212,34.28,19.25
2008-07-30,0.003584,0.02808,0.3083,0.006084,21.17,11.914
2008-07-31,0.003542,0.03062,0.346,0.006668,25.62,13.875
2008-08-01,0.00325,0.02,0.2,0.00892,22.25,10.75
